sensor,x_gt,y_gt,vx_gt,vy_gt,p_x,p_y,vx,vy,RMSE_x,RMSE_y,RMSE_vx,RMSE_vy
R,-26.0633,2.52336,1.67979,4.58223,-26.1337,2.5085,1.63501,4.52046,0.0816918,0.0940299,0.324688,0.259324
L,-25.9765,2.75141,1.79339,4.54334,-26.0518,2.74271,1.74681,4.48506,0.081677,0.093917,0.324303,0.259025
R,-25.8841,2.97746,1.90543,4.502,-25.9623,2.96495,1.87864,4.43347,0.081669,0.0938055,0.323913,0.258734
L,-25.7861,3.20139,2.01582,4.45828,-25.8632,3.21475,1.99555,4.40459,0.0816583,0.0936947,0.323525,0.258436
R,-25.6826,3.42306,2.12452,4.41227,-25.7815,3.439,2.07653,4.36688,0.081704,0.0935853,0.323144,0.258135
L,-25.5737,3.64239,2.23146,4.36404,-25.6735,3.65316,2.18911,4.30971,0.081752,0.0934745,0.322763,0.257839
R,-25.4596,3.85924,2.3366,4.31367,-25.5587,3.86289,2.30148,4.24795,0.0817979,0.0933628,0.322381,0.25755
L,-25.3402,4.07353,2.43989,4.26125,-25.4842,4.0682,2.35444,4.20473,0.0820027,0.0932517,0.322023,0.257257
R,-25.2157,4.28514,2.54127,4.20686,-25.3621,4.27391,2.45979,4.14178,0.0822158,0.0931422,0.321664,0.256971
L,-25.0863,4.49399,2.64071,4.15058,-25.2067,4.48255,2.60005,4.0658,0.0823276,0.0930332,0.321288,0.256698
R,-24.9518,4.69998,2.73817,4.09251,-25.056,4.67938,2.70628,3.99378,0.0823863,0.0929283,0.320911,0.256439
L,-24.8126,4.90303,2.83361,4.03273,-24.935,4.88029,2.78554,3.936,0.0825037,0.092825,0.32054,0.256179
R,-24.6686,5.10304,2.92701,3.97132,-24.7806,5.07156,2.89362,3.85749,0.0825855,0.0927281,0.320166,0.255936
L,-24.5201,5.29995,3.01833,3.90839,-24.6173,5.27252,3.00765,3.78341,0.0826229,0.0926285,0.319789,0.255707
R,-24.367,5.49367,3.10754,3.84401,-24.45,5.45139,3.13595,3.68052,0.0826237,0.0925424,0.319417,0.25553
L,-24.2095,5.68414,3.19464,3.77827,-24.2665,5.62681,3.2582,3.5778,0.082573,0.0924756,0.319057,0.255414
R,-24.0477,5.8713,3.27959,3.71127,-24.1008,5.79503,3.36399,3.47496,0.0825164,0.092441,0.318711,0.255372
L,-23.8818,6.05508,3.36239,3.64309,-23.9279,5.96292,3.45755,3.38005,0.0824502,0.0924404,0.318372,0.25539
R,-23.7117,6.23542,3.44302,3.57383,-23.7759,6.14717,3.48257,3.34609,0.0824124,0.0924308,0.318007,0.255329
L,-23.5377,6.41227,3.52148,3.50357,-23.6055,6.31015,3.55996,3.25859,0.0823816,0.0924545,0.317644,0.255305
R,-23.3598,6.58559,3.59775,3.4324,-23.4514,6.48629,3.59261,3.21444,0.0824043,0.0924709,0.317276,0.255225
L,-23.1781,6.75533,3.67185,3.36041,-23.2412,6.67143,3.69592,3.13674,0.0823648,0.092452,0.316911,0.255157
R,-22.9928,6.92146,3.74376,3.28768,-23.0451,6.81658,3.77143,3.03937,0.0823082,0.0924826,0.316549,0.255141
L,-22.804,7.08393,3.8135,3.21431,-22.8372,6.97748,3.86024,2.94853,0.0822289,0.0925171,0.316193,0.255166
R,-22.6117,7.24273,3.88106,3.14038,-22.6292,7.11228,3.94894,2.83084,0.0821388,0.0926219,0.315847,0.255304
L,-22.4161,7.39782,3.94647,3.06598,-22.4414,7.26327,4.00459,2.75348,0.0820537,0.0927395,0.315497,0.25545
R,-22.2173,7.54917,4.00974,2.99118,-22.2218,7.38615,4.10997,2.60807,0.0819603,0.0929605,0.315173,0.255814
L,-22.0154,7.69679,4.07087,2.91607,-22.041,7.54744,4.14506,2.55978,0.081876,0.0931277,0.314834,0.256087
R,-21.8105,7.84064,4.12989,2.84074,-21.8556,7.7041,4.1615,2.52942,0.0818112,0.0932493,0.31448,0.256226
L,-21.6026,7.98072,4.18681,2.76526,-21.6488,7.84671,4.21481,2.45464,0.081748,0.0933619,0.314126,0.256363
R,-21.392,8.11703,4.24166,2.68971,-21.4553,7.98024,4.24272,2.39337,0.0817109,0.0934829,0.31377,0.25646
L,-21.1787,8.24957,4.29447,2.61417,-21.2176,8.0489,4.32513,2.22068,0.0816395,0.0938628,0.313419,0.256852
R,-20.9628,8.37833,4.34526,2.53871,-21.0219,8.19407,4.32472,2.21151,0.0815958,0.094164,0.313068,0.257032
L,-20.7444,8.50333,4.39406,2.46341,-20.8377,8.34347,4.33774,2.18537,0.0816237,0.0943629,0.312727,0.257081
R,-20.5237,8.62457,4.4409,2.38835,-20.6065,8.44896,4.40079,2.07538,0.0816265,0.0946231,0.312382,0.25722
L,-20.3006,8.74206,4.48582,2.31358,-20.3681,8.5714,4.45709,1.99722,0.0815976,0.0948613,0.312035,0.257367
R,-20.0753,8.85583,4.52884,2.23919,-20.1652,8.69669,4.45735,1.97679,0.081617,0.0950532,0.311705,0.257379
L,-19.848,8.96589,4.57001,2.16524,-19.9565,8.80872,4.48238,1.9125,0.0816868,0.0952366,0.311386,0.257369
R,-19.6186,9.07227,4.60937,2.09179,-19.7517,8.92756,4.48005,1.89421,0.0818367,0.095375,0.311099,0.257251
L,-19.3873,9.17499,4.64694,2.01891,-19.5214,9.00966,4.52183,1.79046,0.0819894,0.0955868,0.31081,0.257191
R,-19.1542,9.27409,4.68278,1.94666,-19.2905,9.10976,4.55478,1.72196,0.0821493,0.0957933,0.310524,0.257123
L,-18.9193,9.36959,4.71692,1.8751,-19.0196,9.18758,4.62194,1.60589,0.0821938,0.0960689,0.310213,0.257151
R,-18.6827,9.46154,4.7494,1.80429,-18.8006,9.27416,4.63802,1.53895,0.0822894,0.0963652,0.309916,0.257169
L,-18.4446,9.54996,4.78028,1.73429,-18.5539,9.36929,4.6761,1.47154,0.0823585,0.0966312,0.309613,0.257182
R,-18.2049,9.63492,4.80959,1.66514,-18.2984,9.40405,4.73399,1.29837,0.0823845,0.0971287,0.309294,0.257473
L,-17.9639,9.71643,4.83737,1.59691,-18.0329,9.51215,4.77839,1.25579,0.0823576,0.0974918,0.308968,0.257686
R,-17.7214,9.79457,4.86368,1.52964,-17.793,9.58876,4.79129,1.20628,0.0823356,0.097859,0.308649,0.257847
L,-17.4777,9.86936,4.88856,1.46338,-17.5326,9.68974,4.82653,1.16917,0.0822856,0.0981112,0.308326,0.257932
R,-17.2328,9.94087,4.91205,1.39818,-17.2928,9.75556,4.84486,1.09561,0.0822437,0.0983847,0.308007,0.258037
L,-16.9868,10.0091,4.93421,1.33408,-17.035,9.87206,4.8724,1.09492,0.0821852,0.0984851,0.307686,0.257998
R,-16.7396,10.0743,4.95507,1.27113,-16.7893,9.92778,4.89104,1.01535,0.0821287,0.0986142,0.307367,0.257993
L,-16.4915,10.1362,4.97469,1.20937,-16.5428,10.0409,4.90632,1.02478,0.0820746,0.0986072,0.307051,0.257857
R,-16.2424,10.1952,4.99311,1.14883,-16.2967,10.0975,4.92362,0.951277,0.0820248,0.0986053,0.306737,0.257742
L,-15.9924,10.2511,5.01039,1.08956,-16.0456,10.1509,4.94191,0.879258,0.0819738,0.0986087,0.306424,0.25765
R,-15.7416,10.3041,5.02655,1.03159,-15.8022,10.2071,4.94833,0.831122,0.0819339,0.0986054,0.306116,0.257541
L,-15.4899,10.3543,5.04166,0.974957,-15.5561,10.2356,4.96015,0.734653,0.0819034,0.0986526,0.305812,0.257505
R,-15.2376,10.4016,5.05576,0.919692,-15.2837,10.2483,4.9974,0.586125,0.0818437,0.0988017,0.305497,0.257691
L,-14.9846,10.4462,5.06889,0.865828,-15.0231,10.3142,5.01553,0.555877,0.0817757,0.0988844,0.305181,0.257814
R,-14.7309,10.4882,5.0811,0.813394,-14.7739,10.3459,5.01335,0.513176,0.0817127,0.0989971,0.304872,0.257912
L,-14.4766,10.5276,5.09243,0.762418,-14.5117,10.341,5.02756,0.386114,0.0816419,0.099265,0.304563,0.258221
R,-14.2218,10.5645,5.10293,0.712926,-14.2555,10.362,5.03533,0.313402,0.0815701,0.0995967,0.304256,0.258602
L,-13.9665,10.5989,5.11263,0.664944,-13.9791,10.488,5.06344,0.398198,0.0814859,0.099622,0.303942,0.258619
R,-13.7107,10.631,5.12159,0.618496,-13.7278,10.5366,5.06011,0.401457,0.0814037,0.0996113,0.303635,0.258538
L,-13.4545,10.6608,5.12983,0.573603,-13.4622,10.5552,5.07403,0.328795,0.0813187,0.0996242,0.303326,0.25851
R,-13.1979,10.6884,5.13741,0.530288,-13.2056,10.5768,5.07967,0.271368,0.081234,0.0996508,0.303019,0.258511
L,-12.9409,10.7138,5.14436,0.48857,-12.9482,10.6711,5.08891,0.327986,0.0811495,0.0995655,0.302711,0.258345
R,-12.6836,10.7373,5.15071,0.448467,-12.6918,10.7129,5.09089,0.32086,0.0810654,0.0994676,0.302407,0.25814
L,-12.426,10.7587,5.15651,0.409997,-12.4315,10.7051,5.09752,0.223576,0.0809811,0.0993939,0.302103,0.258011
R,-12.1681,10.7783,5.16179,0.373177,-12.1765,10.738,5.0963,0.218535,0.0808977,0.0993073,0.301803,0.257839
L,-11.91,10.7961,5.16658,0.338022,-11.9205,10.8058,5.10175,0.248217,0.080815,0.099205,0.301504,0.257603
R,-11.6516,10.8121,5.17092,0.304546,-11.6544,10.8225,5.11007,0.209309,0.0807312,0.0991032,0.301204,0.257373
L,-11.393,10.8265,5.17484,0.272761,-11.4035,10.8516,5.10967,0.185461,0.080649,0.0990071,0.300906,0.257137
R,-11.1342,10.8394,5.17836,0.242681,-11.1441,10.8003,5.11958,-0.0175104,0.0805669,0.0989208,0.300607,0.257143
L,-10.8753,10.8509,5.18153,0.214317,-10.8589,10.7801,5.13743,-0.111815,0.0804872,0.098871,0.300304,0.257304
R,-10.6161,10.8609,5.18435,0.187679,-10.6035,10.7756,5.1351,-0.17212,0.0804064,0.0988451,0.300003,0.257557
L,-10.3569,10.8697,5.18687,0.162776,-10.3525,10.7848,5.13126,-0.205817,0.0803241,0.0988185,0.299705,0.257834
R,-10.0976,10.8772,5.1891,0.139618,-10.0983,10.8306,5.1274,-0.129411,0.0802417,0.0987398,0.299411,0.257858
L,-9.83809,10.8837,5.19106,0.118212,-9.83664,10.8749,5.13477,-0.104523,0.0801597,0.0986396,0.299116,0.257791
R,-9.57852,10.8891,5.19278,0.0985664,-9.59062,10.8653,5.1244,-0.148748,0.0800797,0.0985447,0.298826,0.25777
L,-9.31887,10.8936,5.19428,0.0806865,-9.32847,10.8897,5.13025,-0.149256,0.0799993,0.0984445,0.298536,0.257716
R,-9.05915,10.8972,5.19557,0.0645787,-9.07401,10.8763,5.12504,-0.188443,0.0799208,0.0983489,0.298249,0.257707
L,-8.79937,10.9001,5.19667,0.050248,-8.81122,10.9033,5.13161,-0.179169,0.0798414,0.0982492,0.297961,0.257652
R,-8.53953,10.9023,5.19759,0.0376992,-8.55877,10.871,5.12374,-0.247675,0.0797653,0.0981598,0.297678,0.257711
L,-8.27965,10.9039,5.19835,0.0269359,-8.34124,10.8165,5.08901,-0.352581,0.0797327,0.0981393,0.297418,0.258016
R,-8.01974,10.905,5.19896,0.0179617,-8.08458,10.83,5.08985,-0.326719,0.0797055,0.0980982,0.297158,0.258219
L,-7.75979,10.9057,5.19942,0.0107791,-7.79253,10.851,5.11826,-0.314154,0.0796388,0.0980302,0.296881,0.258371
R,-7.49981,10.9061,5.19975,0.00539029,-7.53047,10.8506,5.12005,-0.300292,0.0795707,0.0979633,0.296604,0.258475
L,-7.23
