sensor,x_gt,y_gt,vx_gt,vy_gt,p_x,p_y,vx,vy,RMSE_x,RMSE_y,RMSE_vx,RMSE_vy
R,-24.9518,4.69998,2.73817,4.09251,-25.0643,4.69041,2.71445,3.99198,0.138467,0.10689,0.526953,0.243503
L,-24.8126,4.90303,2.83361,4.03273,-24.9541,4.89365,2.77601,3.94342,0.138475,0.106765,0.526337,0.243253
R,-24.6686,5.10304,2.92701,3.97132,-24.8129,5.08891,2.87525,3.87166,0.138488,0.106641,0.525722,0.243015
L,-24.5201,5.29995,3.01833,3.90839,-24.6304,5.28221,3.02162,3.77517,0.138429,0.106519,0.525104,0.242814
R,-24.367,5.49367,3.10754,3.84401,-24.477,5.46888,3.118,3.69597,0.138369,0.106401,0.524487,0.242635
L,-24.2095,5.68414,3.19464,3.77827,-24.2668,5.63203,3.28463,3.55839,0.138235,0.106306,0.523891,0.242585
R,-24.0477,5.8713,3.27959,3.71127,-24.1003,5.80763,3.37797,3.4699,0.138096,0.106226,0.5233,0.242582
L,-23.8818,6.05508,3.36239,3.64309,-23.9236,5.97183,3.47765,3.36751,0.13795,0.106178,0.522719,0.242664
R,-23.7117,6.23542,3.44302,3.57383,-23.7476,6.13776,3.56627,3.27351,0.137801,0.106159,0.522145,0.242814
L,-23.5377,6.41227,3.52148,3.50357,-23.5849,6.30318,3.63023,3.19477,0.137659,0.106166,0.521565,0.242988
R,-23.3598,6.58559,3.59775,3.4324,-23.4014,6.46039,3.71351,3.09757,0.137515,0.106214,0.520991,0.24324
L,-23.1781,6.75533,3.67185,3.36041,-23.1871,6.64408,3.81644,3.01579,0.137356,0.106226,0.520435,0.243523
R,-22.9928,6.92146,3.74376,3.28768,-22.9945,6.79223,3.8946,2.91416,0.137198,0.106285,0.519886,0.243902
L,-22.804,7.08393,3.8135,3.21431,-22.7865,6.95266,3.97797,2.8237,0.137043,0.106349,0.519348,0.244341
R,-22.6117,7.24273,3.88106,3.14038,-22.5859,7.09112,4.05071,2.71832,0.136891,0.106475,0.518815,0.244896
L,-22.4161,7.39782,3.94647,3.06598,-22.4146,7.2523,4.0789,2.67002,0.136734,0.106581,0.51826,0.245348
R,-22.2173,7.54917,4.00974,2.99118,-22.2091,7.38308,4.14602,2.56456,0.136579,0.106754,0.517709,0.245914
L,-22.0154,7.69679,4.07087,2.91607,-22.0527,7.56247,4.14253,2.5637,0.136435,0.106825,0.517131,0.246209
R,-21.8105,7.84064,4.12989,2.84074,-21.8442,7.68801,4.20428,2.46113,0.136289,0.106951,0.516555,0.246594
L,-21.6026,7.98072,4.18681,2.76526,-21.6453,7.83811,4.24286,2.40548,0.13615,0.107046,0.515976,0.246909
R,-21.392,8.11703,4.24166,2.68971,-21.4319,7.95573,4.29961,2.30251,0.136009,0.107199,0.515399,0.247316
L,-21.1787,8.24957,4.29447,2.61417,-21.1742,8.00568,4.40756,2.08483,0.135855,0.107704,0.514845,0.248314
R,-20.9628,8.37833,4.34526,2.53871,-20.9526,8.10706,4.45867,1.97317,0.135703,0.10835,0.514293,0.249482
L,-20.7444,8.50333,4.39406,2.46341,-20.8079,8.29688,4.41495,2.04243,0.135584,0.10867,0.513716,0.249999
R,-20.5237,8.62457,4.4409,2.38835,-20.5861,8.39633,4.46169,1.93822,0.135464,0.109084,0.513141,0.250627
L,-20.3006,8.74206,4.48582,2.31358,-20.3496,8.52708,4.50855,1.87933,0.135332,0.109436,0.512567,0.251187
R,-20.0753,8.85583,4.52884,2.23919,-20.1233,8.61838,4.55066,1.77492,0.1352,0.109888,0.511996,0.251864
L,-19.848,8.96589,4.57001,2.16524,-19.9337,8.75507,4.54643,1.7654,0.13511,0.110215,0.511427,0.25229
R,-19.6186,9.07227,4.60937,2.09179,-19.7056,8.84075,4.58445,1.66415,0.135022,0.110632,0.51086,0.252814
L,-19.3873,9.17499,4.64694,2.01891,-19.4802,8.93321,4.6141,1.58228,0.134943,0.111095,0.510295,0.25337
R,-19.1542,9.27409,4.68278,1.94666,-19.2488,9.00972,4.64778,1.48043,0.134868,0.111666,0.509733,0.254037
L,-18.9193,9.36959,4.71692,1.8751,-18.9693,9.08876,4.71517,1.3673,0.134739,0.11232,0.50917,0.254876
R,-18.6827,9.46154,4.7494,1.80429,-18.733,9.15447,4.74419,1.26293,0.134611,0.113118,0.508609,0.25586
L,-18.4446,9.54996,4.78028,1.73429,-18.4986,9.27603,4.75989,1.25524,0.134487,0.113722,0.508051,0.256563
R,-18.2049,9.63492,4.80959,1.66514,-18.2601,9.33621,4.78542,1.15406,0.134364,0.114455,0.507495,0.257397
L,-17.9639,9.71643,4.83737,1.59691,-18.0011,9.4654,4.81386,1.16223,0.134229,0.114931,0.50694,0.257918
R,-17.7214,9.79457,4.86368,1.52964,-17.76,9.52103,4.83637,1.0647,0.134094,0.115515,0.506388,0.258551
L,-17.4777,9.86936,4.88856,1.46338,-17.5075,9.64521,4.8553,1.08118,0.133955,0.115862,0.505839,0.258884
R,-17.2328,9.94087,4.91205,1.39818,-17.2644,9.6969,4.87516,0.987755,0.133818,0.116294,0.505292,0.25931
L,-16.9868,10.0091,4.93421,1.33408,-17.0196,9.84554,4.8803,1.05891,0.133681,0.116417,0.504749,0.259345
R,-16.7396,10.0743,4.95507,1.27113,-16.7752,9.89628,4.89834,0.972039,0.133547,0.116586,0.50421,0.259438
L,-16.4915,10.1362,4.97469,1.20937,-16.5436,10.0415,4.89025,1.05027,0.133424,0.116543,0.50368,0.259263
R,-16.2424,10.1952,4.99311,1.14883,-16.2988,10.0919,4.90676,0.970191,0.133306,0.116516,0.503153,0.259116
L,-15.9924,10.2511,5.01039,1.08956,-16.0485,10.1491,4.92404,0.905925,0.133188,0.116487,0.502628,0.258977
R,-15.7416,10.3041,5.02655,1.03159,-15.8021,10.1923,4.93807,0.826011,0.133075,0.116477,0.502105,0.258875
L,-15.4899,10.3543,5.04166,0.974957,-15.5555,10.2208,4.95149,0.728304,0.132967,0.116516,0.501584,0.258849
R,-15.2376,10.4016,5.05576,0.919692,-15.3078,10
