sensor,x_gt,y_gt,vx_gt,vy_gt,p_x,p_y,vx,vy,RMSE_x,RMSE_y,RMSE_vx,RMSE_vy
R,-25.2157,4.28514,2.54127,4.20686,-24.762,-7.4824,0.807395,2.82411,3.18229,4.90589,1.72344,2.47557
L,-25.0863,4.49399,2.64071,4.15058,-24.7216,-7.3412,0.807395,2.82411,3.17856,4.9339,1.72371,2.47347
R,-24.9518,4.69998,2.73817,4.09251,-24.4083,-7.67328,0.896878,2.70554,3.1749,4.96472,1.724,2.47146
L,-24.8126,4.90303,2.83361,4.03273,-24.3635,-7.538,0.896878,2.70554,3.17122,4.99561,1.72453,2.46938
R,-24.6686,5.10304,2.92701,3.97132,-24.3336,-7.1103,1.05409,2.95186,3.16752,5.02484,1.7249,2.46697
L,-24.5201,5.29995,3.01833,3.90839,-24.2809,-6.9627,1.05409,2.95186,3.16382,5.05405,1.7255,2.4645
R,-24.367,5.49367,3.10754,3.84401,-24.2322,-6.6059,1.39048,3.10602,3.16011,5.08204,1.72548,2.46186
L,-24.2095,5.68414,3.19464,3.77827,-24.1627,-6.4506,1.39048,3.10602,3.1564,5.10994,1.72567,2.4592
R,-24.0477,5.8713,3.27959,3.71127,-24.1753,-5.94138,1.63964,3.28539,3.15272,5.13581,1.72547,2.45641
L,-23.8818,6.05508,3.36239,3.64309,-24.0933,-5.77711,1.63964,3.28539,3.14906,5.16153,1.72547,2.4536
R,-23.7117,6.23542,3.44302,3.57383,-24.1336,-5.15713,1.44056,3.54821,3.14546,5.18471,1.72616,2.45075
L,-23.5377,6.41227,3.52148,3.50357,-24.0616,-4.97972,1.44056,3.54821,3.14191,5.20769,1.72707,2.44791
R,-23.3598,6.58559,3.59775,3.4324,-24.1282,-4.26877,1.54256,3.7896,3.13849,5.2278,1.7279,2.44513
L,-23.1781,6.75533,3.67185,3.36041,-24.0511,-4.07929,1.54256,3.7896,3.13515,5.24766,1.72893,2.44239
R,-22.9928,6.92146,3.74376,3.28768,-23.6709,-4.77848,1.7515,3.39691,3.1317,5.27161,1.72959,2.43958
L,-22.804,7.08393,3.8135,3.21431,-23.5833,-4.60863,1.7515,3.39691,3.12832,5.29531,1.73042,2.43679
R,-22.6117,7.24273,3.88106,3.14038,-23.4652,-4.16572,2.08884,3.6004,3.125,5.31738,1.73057,2.4341
L,-22.4161,7.39782,3.94647,3.06598,-23.3607,-3.9857,2.08884,3.6004,3.12175,5.33913,1.73087,2.43144
R,-22.2173,7.54917,4.00974,2.99118,-23.2258,-3.62236,2.52785,3.67862,3.11856,5.35968,1.73034,2.42889
L,-22.0154,7.69679,4.07087,2.91607,-23.0994,-3.43843,2.52785,3.67862,3.11543,5.37989,1.72994,2.42639
R,-21.8105,7.84064,4.12989,2.84074,-23.1509,-2.44817,2.40777,4.06961,3.11255,5.39611,1.72992,2.42434
L,-21.6026,7.98072,4.18681,2.76526,-23.0305,-2.24469,2.40777,4.06961,3.10976,5.41194,1.73003,2.42239
R,-21.392,8.11703,4.24166,2.68971,-22.9962,-1.51377,2.54656,4.27361,3.10718,5.42519,1.72996,2.42082
L,-21.1787,8.24957,4.29447,2.61417,-22.8689,-1.30009,2.54656,4.27361,3.10471,5.43802,1.73,2.41937
R,-20.9628,8.37833,4.34526,2.53871,-22.7516,-0.885304,2.51013,4.41952,3.10237,5.44966,1.73024,2.41829
L,-20.7444,8.50333,4.39406,2.46341,-22.6261,-0.664328,2.51013,4.41952,3.10017,5.46085,1.7306,2.41735
R,-20.5237,8.62457,4.4409,2.38835,-22.3582,-1.03182,2.84957,4.0583,3.09791,5.47385,1.7303,2.41594
L,-20.3006,8.74206,4.48582,2.31358,-22.2158,-0.82891,2.84957,4.0583,3.09576,5.48644,1.7301,2.41464
R,-20.0753,8.85583,4.52884,2.23919,-22.106,-0.241953,2.83474,4.25795,3.0938,5.49714,1.73002,2.41383
L,-19.848,8.96589,4.57001,2.16524,-21.9642,-0.0290558,2.83474,4.25795,3.09196,5.5074,1.73003,2.41316
R,-19.6186,9.07227,4.60937,2.09179,-21.8284,0.483533,2.89163,4.40674,3.09028,5.51615,1.73,2.41295
L,-19.3873,9.17499,4.64694,2.01891,-21.6838,0.70387,2.89163,4.40674,3.08875,5.52446,1.73006,2.41289
R,-19.1542,9.27409,4.68278,1.94666,-21.4678,0.686944,3.16655,4.21508,3.08725,5.5331,1.72961,2.41258
L,-18.9193,9.36959,4.71692,1.8751,-21.3094,0.897697,3.16655,4.21508,3.08588,5.54131,1.72924,2.41243
R,-18.6827,9.46154,4.7494,1.80429,-21.1303,1.35447,3.43107,4.24321,3.08462,5.54826,1.72844,2.41249
L,-18.4446,9.54996,4.78028,1.73429,-20.9588,1.56663,3.43107,4.24321,3.08348,5.55478,1.7277,2.4127
R,-18.2049,9.63492,4.80959,1.66514,-20.6928,1.2084,3.79093,3.85924,3.0823,5.5627,1.72646,2.41224
L,-17.9639,9.71643,4.83737,1.59691,-20.5032,1.40136,3.79093,3.85924,3.08122,5.57021,1.72527,2.41193
R,-17.7214,9.79457,4.86368,1.52964,-20.2536,1.95387,3.81766,4.10469,3.08013,5.57618,1.72408,2.41229
L,-17.4777,9.86936,4.88856,1.46338,-20.0627,2.1591,3.81766,4.10469,3.07913,5.58171,1.72292,2.41282
R,-17.2328,9.94087,4.91205,1.39818,-19.8297,2.54229,4.03822,4.10867,3.07817,5.5863,1.72153,2.4135
L,-16.9868,10.0091,4.93421,1.33408,-19.6277,2.74773,4.03822,4.10867,3.07729,5.59048,1.72017,2.41435
R,-16.7396,10.0743,4.95507,1.27113,-19.3765,3.05241,4.21259,4.10182,3.0764,5.59397,1.71865,2.41532
L,-16.4915,10.1362,4.97469,1.20937,-19.1659,3.2575,4.21259,4.10182,3.07559,5.59707,1.71716,2.41646
R,-16.2424,10.1952,4.99311,1.14883,-18.9069,3.65521,4.41577,4.1027,3.07476,5.59927,1.71552,2.41774
L,-15.9924,10.2511,5.01039,1.08956,-18.6861,3.86035,4.41577,4.1027,3.07399,5.60109,1.7139,2.41918
R,-15.7416,10.3041,5.02655,1.03159,-18.4089,4.31234,4.5474,4.18057,3.07318,5.60196,1.7122,2.42098
L,-15.4899,10.3543,5.04166,0.974957,-18.1815,4.52137,4.5474,4.18057,3.07241,5.60246,1.71052,2.42293
R,-15.2376,10.4016,5.05576,0.919692,-17.9848,4.07589,4.75652,3.67272,3.07175,5.60411,1.70875,2.42369
L,-14.9846,10.4462,5.06889,0.865828,-17.747,4.25953,4.75652,3.67272,3.07113,5.60542,1.70698,2.42457
R,-14.7309,10.4882,5.0811,0.813394,-17.3979,4.79814,4.74946,3.94964,3.07032,5.6056,1.70524,2.4263
L,-14.4766,10.5276,5.09243,0.762418,-17.1604,4.99563,4.74946,3.94964,3.06956,5.60544,1.7035,2.42817
R,-14.2218,10.5645,5.10293,0.712926,-16.8841,5.14855,4.93615,3.80771,3.06875,5.60505,1.70171,2.42978
L,-13.9665,10.5989,5.11263,0.664944,-16.6373,5.33894,4.93615,3.80771,3.06796,5.60434,1.69993,2.43151
R,-13.7107,10.631,5.12159,0.618496,-16.271,5.90113,5.03966,4.00273,3.06698,5.60264,1.69814,2.43391
L,-13.4545,10.6608,5.12983,0.573603,-16.019,6.10127,5.03966,4.00273,3.06601,5.60065,1.69636,2.43643
R,-13.1979,10.6884,5.13741,0.530288,-15.7882,6.11767,5.18297,3.7232,3.06509,5.59868,1.69457,2.43827
L,-12.9409,10.7138,5.14436,0.48857,-15.529,6.30383,5.18297,3.7232,3.06416,5.59645,1.6928,2.44021
R,-12.6836,10.7373,5.15071,0.448467,-15.1723,6.7228,5.34798,3.7436,3.06307,5.59361,1.69105,2.44231
L,-12.426,10.7587,5.15651,0.409997,-14.9049,6.90998,5.34798,3.7436,3.06197,5.59054,1.68931,2.44451
R,-12.1681,10.7783,5.16179,0.373177,-14.5796,7.1799,5.46769,3.69485,3.06076,5.58712,1.6876,2.44666
L,-11.91,10.7961,5.16658,0.338022,-14.3063,7.36465,5.46769,3.69485,3.05953,5.58351,1.68591,2.44891
R,-11.6516,10.8121,5.17092,0.304546,-14.057,7.36022,5.54481,3.48636,3.05831,5.57993,1.68424,2.45065
L,-11.393,10.8265,5.17484,0.272761,-13.7798,7.53454,5.54481,3.48636,3.05708,5.57616,1.68258,2.45248
R,-11.1342,10.8394,5.17836,0.24268
